id,payment_id,currency,phase,status,purchase_ts,filed_at,respond_by,avs_match,cvv_match,device_fingerprint_known,delivery_confirmed,prior_order_count,prior_dispute_count,ip_geo_billing_distance_km,days_between_purchase_and_dispute,amount,checkout_hour_of_day,card_network,customer_communication_log,reason_code,won_if_contested
dsp_000316,pay_000316,INR,chargeback,open,2024-09-30 05:08:21.471652800,2024-10-12 06:14:43.373805364,2024-10-19 06:14:43.373805364,True,True,True,False,13,0,3910.185062743334,12.538781500109321,2851.5318607275835,18,Mastercard,"I do not recognize this charge on my statement. I don't recall approving this purchase. My card may have been compromised recently. Please refund me. Unrelated, but your app keeps crashing on my phone.",VISA_83,True
dsp_000317,pay_000317,INR,chargeback,open,2025-05-08 17:38:42.034123452,2025-05-12 02:49:35.913325016,2025-05-19 02:49:35.913325016,False,False,True,False,5,1,4931.03252087086,5.694236612597512,3509.4818580938645,4,Amex,I need to report an issue with a recent charge. I did not authorize this transaction. Please investigate and let me know what you find. Thank you.,VISA_83,False
dsp_000318,pay_000318,INR,chargeback,open,2024-08-01 18:01:31.730130514,2024-09-15 07:04:42.268125322,2024-09-22 07:04:42.268125322,True,True,True,False,8,2,2202.3651033664905,44.059866385476276,1924.5325518171967,5,Mastercard,This charge needs to be looked into. This does not match any purchase I remember making. A family member sometimes has access to my card. Please refund me.,MC_4837,True
dsp_000319,pay_000319,INR,chargeback,open,2025-11-14 04:15:53.905107896,2025-11-20 10:21:59.818239054,2025-11-27 10:21:59.818239054,False,False,False,False,3,0,6432.539820812859,3.3982436184742237,6400.261768826449,2,RuPay,"I am writig to dispute a transaction on my account. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you. Also, my delivery address recently changed.",MC_4840,False
dsp_000320,pay_000320,INR,chargeback,open,2025-10-21 18:29:37.599430963,2025-10-24 02:50:46.298861205,2025-10-31 02:50:46.298861205,False,False,True,False,9,0,3958.105966157766,5.080815146715063,12725.1269526741,12,Amex,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Let me know.,MC_4837,True
dsp_000321,pay_000321,INR,chargeback,open,2024-12-12 06:07:55.923691290,2024-12-17 03:13:12.575612199,2024-12-24 03:13:12.575612199,True,True,True,False,7,4,2807.0485178718973,4.156950906273554,4477.6541619553,12,Amex,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,MC_4837,True
dsp_000322,pay_000322,INR,chargeback,open,2024-08-24 10:04:53.840931677,2024-09-07 19:45:41.586460346,2024-09-14 19:45:41.586460346,True,False,True,False,8,0,2628.3737918958623,13.203830440461289,13018.84044304125,5,Amex,see above,VISA_83,True
dsp_000323,pay_000323,INR,chargeback,open,2025-01-20 12:18:47.405744838,2025-01-27 01:41:53.605683835,2025-02-03 01:41:53.605683835,True,True,True,False,11,0,1199.756020134525,7.236769062956219,3582.9196437103137,1,Visa,I am writing to dispute a transaction on my account. I did not authorize this transaction. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_000324,pay_000324,INR,chargeback,open,2025-09-02 23:07:30.885629638,2025-09-08 06:19:00.647645168,2025-09-15 06:19:00.647645168,True,True,True,True,11,2,1695.1731047476517,2.6144598975082474,6906.299456367176,6,Mastercard,This charge needs to be looked into. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Fix this.,MC_4840,False
dsp_000325,pay_000325,INR,chargeback,open,2025-04-14 20:42:33.281562830,2025-05-03 10:26:20.981030812,2025-05-10 10:26:20.981030812,False,False,False,True,5,0,5648.413241708944,18.090854118308872,1565.5877008930627,1,Mastercard,I am writing to dispute a transaction on my account. I don't recall approving this purchase. Let me know.,MC_4837,False
dsp_000326,pay_000326,INR,chargeback,open,2025-08-02 03:53:26.832931797,2025-08-10 11:32:03.146167365,2025-08-17 11:32:03.146167365,False,False,False,False,8,2,7098.729247010114,11.823704579927496,3800.881436227532,13,Mastercard,I do not recognize this charge on my statement. I don't recall approving this purchase. My card may have been compromised recently. Please refund me.,MC_4837,False
dsp_000327,pay_000327,INR,chargeback,open,2025-01-18 13:26:27.349497562,2025-01-22 08:01:59.753120222,2025-01-29 08:01:59.753120222,False,False,True,True,9,1,6557.684369364579,5.966666926443223,8419.80778425941,13,Amex,I do not recognize this charge on my statement. Someone must have used my card without my permission. A family member sometimes has access to my card. Please refund me.,MC_4837,False
dsp_000328,pay_000328,INR,chargeback,open,2025-03-31 16:48:59.881480148,2025-04-08 13:50:25.784254576,2025-04-15 13:50:25.784254576,True,True,True,False,13,0,112.4569646765836,7.495586726122401,2352.284345704966,21,RuPay,This charge needs to be looked into. Someone must have used my card without my ermission. Let me know.,MC_4837,True
dsp_000329,pay_000329,INR,chargeback,open,2024-07-26 11:19:44.447062575,2024-08-02 19:34:56.574481839,2024-08-09 19:34:56.574481839,False,False,False,False,1,1,6556.314303356379,7.587207731276302,21565.296151157818,2,Visa,I need to report an issue with a recen charge. I did not authorize this transaction. Thank you for looking into this matter.,MC_4837,False
dsp_000330,pay_000330,INR,chargeback,open,2025-06-13 02:57:13.840998563,2025-06-18 13:07:15.798963100,2025-06-25 13:07:15.798963100,True,True,True,False,11,1,1719.7069806250652,4.132411445538199,1368.6010943623949,3,Visa,This charge needs to be looked into. Someone must have used my card without my permission. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_000331,pay_000331,INR,chargeback,open,2024-05-25 17:33:04.929164686,2024-06-18 01:00:59.379308446,2024-06-25 01:00:59.379308446,True,True,False,False,5,1,1418.4114374343787,20.503349779922274,2056.8237512945057,23,Mastercard,see aove,AMEX_FR2,True
dsp_000332,pay_000332,INR,chargeback,open,2025-05-15 06:06:41.997541135,2025-05-16 20:07:21.881144316,2025-05-23 20:07:21.881144316,False,False,False,True,0,5,5327.252295432488,2.8295121980289784,13594.65986136408,20,Amex,This charge needs to be looked into. I don't recall approving this purchase. Fix this.,AMEX_FR2,True
dsp_000333,pay_000333,INR,chargeback,open,2025-09-11 17:13:31.802417224,2025-09-26 05:28:26.922787881,2025-10-03 05:28:26.922787881,False,False,False,True,8,2,5287.8189603861065,13.026511191412656,16377.062100866693,18,Visa,I am writing to dispute a transaction on my account. This does not match anypurchase I remember making. Thank you for looking into this matter.,AMEX_FR2,False
dsp_000334,pay_000334,INR,chargeback,open,2024-04-05 02:44:13.302854442,2024-04-10 19:17:20.061927545,2024-04-17 19:17:20.061927545,False,False,False,True,2,3,3547.265660188984,8.359194591971146,10313.04492256498,20,RuPay,This charge needs to be looked into. Someone must have used my card without my permission. My card may have been compromised recently. Please refund me.,MC_4840,False
dsp_000335,pay_000335,INR,chargeback,open,2025-03-18 08:28:54.899631750,2025-03-22 08:26:07.726209537,2025-03-29 08:26:07.726209537,False,False,False,True,4,1,7476.669801135432,5.890390166362767,2950.7186051264016,11,Visa,"this charge needs to be looked into. someone must have used my card without my permission. i travel frequently and my account activity looks unusual to me. i appreciate your help resolving this quickly. by the way, do you have any upcoming sales?",MC_4840,False
dsp_000336,pay_000336,INR,chargeback,open,2024-03-09 11:15:16.305887770,2024-03-16 01:34:40.087206367,2024-03-23 01:34:40.087206367,True,True,True,True,13,0,299.1654075562957,11.157741209216919,6670.767878131154,15,Visa,?,AMEX_FR2,False
dsp_000337,pay_000337,INR,chargeback,open,2025-06-06 12:21:57.803508927,2025-06-13 18:05:55.341209108,2025-06-20 18:05:55.341209108,False,False,False,True,1,2,5741.373705601991,8.672625963948121,2460.9936211282784,19,Mastercard,I do not recognize this charge on my statement. Someone must have used my card without my permission. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_000338,pay_000338,INR,chargeback,open,2024-03-01 20:02:34.156573549,2024-03-10 20:13:29.598192329,2024-03-17 20:13:29.598192329,True,True,True,True,9,3,1293.7584787060607,6.988013503740492,2401.6920054430316,2,Mastercard,This charge needs to be looked into. I did not authorize this transaction. Fix this.,VISA_83,False
dsp_000339,pay_000339,INR,chargeback,open,2025-11-04 21:02:24.490560549,2025-11-05 05:13:31.580139564,2025-11-12 05:13:31.580139564,True,True,False,False,18,1,910.1313769321737,4.805991968933286,3097.0392474556156,19,Mastercard,This charge needs to be looked into. Someone must have used my card without my permission. Let me know.,AMEX_FR2,False
dsp_000340,pay_000340,INR,chargeback,open,2024-04-08 22:24:32.511791600,2024-04-19 11:54:52.868532017,2024-04-26 11:54:52.868532017,False,False,False,False,7,2,7242.068535602486,8.523014122379173,3602.620631343586,15,Visa,I need to report an issue with a recent charge. I don't recall approving this purchase. Please refund me.,MC_4840,False
dsp_000341,pay_000341,INR,chargeback,open,2025-11-21 09:27:02.337512065,2025-12-20 02:45:59.055006826,2025-12-27 02:45:59.055006826,True,True,True,False,12,1,2595.7861994266273,28.538370444948374,7570.681719597934,5,Mastercard,I need to report an issue with a recent charge. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Please refund me.,AMEX_FR2,False
dsp_000342,pay_000342,INR,chargeback,open,2025-07-30 15:16:42.825901693,2025-08-06 18:40:20.847834787,2025-08-13 18:40:20.847834787,False,True,True,True,12,2,302.90186462692265,6.449988405636682,5314.866509937162,7,Amex,I do not recognize this charge on my statement. I don't recall approving this purchase. A family member sometimes has access to my card. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_000343,pay_000343,INR,chargeback,open,2025-03-03 10:49:30.133842960,2025-03-15 11:36:40.666573883,2025-03-22 11:36:40.666573883,False,False,False,False,4,1,4413.413951279953,10.052053798427206,5437.478828281169,19,RuPay,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. My card may have been compromised recently. Let me know.,MC_4840,False
dsp_000344,pay_000344,INR,chargeback,open,2025-07-17 11:44:40.300794856,2025-07-25 08:15:44.692404911,2025-08-01 08:15:44.692404911,True,True,True,False,14,2,2270.132294930177,8.021976829972587,12114.243071238507,12,Mastercard,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,VISA_83,True
dsp_000345,pay_000345,INR,chargeback,open,2025-07-26 11:35:03.903459812,2025-08-13 18:03:51.636797305,2025-08-20 18:03:51.636797305,True,True,True,False,10,2,3466.3084007738753,17.221048413995174,3452.6251502478,18,Visa,This charge needs to be looked into. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Please refund me.,VISA_83,False
dsp_000346,pay_000346,INR,chargeback,open,2025-11-12 03:20:51.523740481,2025-11-12 09:45:34.401202855,2025-11-19 09:45:34.401202855,False,False,False,False,8,1,6214.261519984889,1.759252882731686,117591.46725013595,17,Visa,I need to report an issue with a recent charge. Someone must have used my card without my permission. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,MC_4840,False
dsp_000347,pay_000347,INR,chargeback,open,2024-07-01 10:27:51.675628158,2024-07-07 14:48:39.836453022,2024-07-14 14:48:39.836453022,False,False,False,False,10,0,3617.184247558138,7.761091925079324,10032.945566961087,5,Amex,I do not recognize this charge on my statement. Soeone must have used my card without my permission. A family member sometimes has access to my card. Please refund me.,AMEX_FR2,False
dsp_000348,pay_000348,INR,chargeback,open,2025-02-28 20:30:41.298449696,2025-03-02 22:10:11.374829600,2025-03-09 22:10:11.374829600,True,True,False,True,13,0,1894.846047189973,1.6768902946266606,2346.112370212772,8,Amex,This charge needs to be looked into. I did not authorize this transaction. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,MC_4837,False
dsp_000349,pay_000349,INR,chargeback,open,2024-03-09 10:27:00.482086272,2024-03-20 10:49:35.902639466,2024-03-27 10:49:35.902639466,False,False,False,True,4,1,4004.837364052946,8.62713002214962,25607.374582608747,15,RuPay,I am writing to dispute a transaction on my account. I don't recall approving this purchase. My card may have been compromised recently. Fix this.,MC_4840,True
dsp_000350,pay_000350,INR,chargeback,open,2025-03-19 15:20:35.867100543,2025-03-29 11:02:31.522024037,2025-04-05 11:02:31.522024037,True,False,False,False,2,2,5671.088002812595,9.908272966861606,111155.26419338715,20,RuPay,i do not recognize this charge on my statement. i did not authorize this transaction. please refund me.,MC_4840,False
dsp_000351,pay_000351,INR,chargeback,open,2024-05-03 07:54:49.445004202,2024-05-12 02:22:26.482648522,2024-05-19 02:22:26.482648522,True,True,False,True,7,3,597.5208935497923,6.432562484205959,5460.332501324943,21,Mastercard,I need to report an issue with a recent charge. This does not match anypurchase I remember making. I travel frequently and my account activity looks unusual to me. Fix this.,AMEX_FR2,False
dsp_000352,pay_000352,INR,chargeback,open,2025-02-10 18:20:47.638477668,2025-02-26 02:51:38.186592324,2025-03-05 02:51:38.186592324,True,True,False,True,16,2,1838.2455765479117,18.837061664889585,7227.304290174437,21,RuPay,I do not recognize this charge on my statement. Someone must have used my card without my permission. My card may have been compromised recently. I appreciate your help resolving this quickly.,AMEX_FR2,False
